QID|NUTSID|SJOID|LWVattenID|LW_UUID|nodeLabel|VYNAMN|LW_PopNamn
Q106709194|SE0251984000002590|658366-149508|WA48072280|403E56B4-49D0-4C03-9BA0-D1F1C632EBF3|badplats Högsjön norra|Högsjön|61000_Högsjön_(15.72,59.38)
Q106709192|SE0251984000002586|657240-152792|WA23740819|AEAF0BA7-2D1C-4843-B499-A7CCB151E24E|Hällarnas västra badplats|Hjälmaren-Storhjälmare|61000_Hjälmaren-Storhjälmaren_(15.82,59.16)
Q106709193|SE0251984000002588|657240-152792|WA23740819|AEAF0BA7-2D1C-4843-B499-A7CCB151E24E|badplats Lunger bokärr|Hjälmaren-Storhjälmare|61000_Hjälmaren-Storhjälmaren_(15.82,59.16)
Q106711887|SE0822505000004045|728863-168156|WA89717122|E9202E1B-5528-4187-8E0C-EBC8B368CEB8|badplats Lauker|Laukersjön|17000_Laukersjön_(19.82,65.64)
Q106711889|SE0822505000004048|727962-165653|WA89325461|2AFA5016-55A4-411C-9A33-0EE637BD885A|badplats Camp Geilas strandbad|Tvättjärnen|18000_Tvättjärnen_(19.2,65.58)
Q106712136|SE0822505000004531|731697-166465|WA74359125|951B46E5-CA8D-42FC-8D3C-E387E423A164|badplats Moskosels Camping|Moskoselet|13000_Moskoselet_(19.43,65.89)
Q106710211|SE0611784000003281|663270-131825|WA39964369|91D1561A-0306-4D2B-96EC-8DBF9170987D|Gunnern Gravås badplats|Gunnern-Västra|108000_Gunnern-Östra_(12.6,59.78)
Q106710214|SE0611784000003284|658476-132962|WA45357334|630C9619-67D3-4003-A872-2CCC8157D39C|badplats Glafsfjorden, Ingestrand|Glafsfjorden|108000_Glafsfjorden_(12.65,59.55)
Q106710230|SE0611784000003285|658476-132962|WA45357334|630C9619-67D3-4003-A872-2CCC8157D39C|Klässbols badplats|Glafsfjorden|108000_Glafsfjorden_(12.65,59.55)
Q106710231|SE0611784000003286|658476-132962|WA45357334|630C9619-67D3-4003-A872-2CCC8157D39C|badplats Glafsfjorden, Körselviken|Glafsfjorden|108000_Glafsfjorden_(12.65,59.55)
Q106710234|SE0611784000003288|659445-132607|WA58987982|9EB3832F-8EF0-43D3-B841-D10BE59D1C5C|Hammartjärns badplats|Hammartjärn|108000_Hammartjärn_(12.73,59.43)
Q106710235|SE0611784000003289|662374-130947|WA64609009|45401710-2806-416A-9BF3-93D89D14D0A2|badplats Kolsjön|Kolsjön|108000_Kolsjön_(12.42,59.69)
Q106710233|SE0611784000003287|663270-131825|WA39964369|91D1561A-0306-4D2B-96EC-8DBF9170987D|badplats Gunnern Årbotten|Gunnern-Östra|108000_Gunnern-Östra_(12.6,59.78)
Q106710238|SE0611784000003290|662445-133391|WA75922881|79BCFAA4-B2F4-4606-A3B0-DFEDFF36EA39|badplats Mangen|Mangen|108000_Mangen_(12.81,59.73)
Q106710243|SE0611784000003294|664615-132234|WA53952274|31C5B1E2-D0B4-4D85-83C2-DDBB703B5F69|badplats Treen|Stor-Treen|108000_Stor-Treen_(12.64,59.92)
Q106710240|SE0611784000003291|661566-134372|WA13866516|3205ED9B-B296-40AE-B3E4-4C3AADC3B9C9|badplats Rinnen|Rinnen|108000_Rinnen_(13.02,59.65)
Q106710248|SE0611784000003301|658701-133732|WA22871336|C46E654B-2544-4BA6-B64B-8DFF29780349|badplats Värmeln Årnäs|Värmeln|108000_Värmeln_(12.85,59.59)
Q106710252|SE0611784000003303|658476-132962|WA45357334|630C9619-67D3-4003-A872-2CCC8157D39C|Bergsvikens badplats|Glafsfjorden|108000_Glafsfjorden_(12.65,59.55)
Q106711656|SE0611784000003871|658476-132962|WA45357334|630C9619-67D3-4003-A872-2CCC8157D39C|badplats Glafsfjorden, Hungvik|Glafsfjorden|108000_Glafsfjorden_(12.65,59.55)
Q106857892||658476-132962|WA45357334|630C9619-67D3-4003-A872-2CCC8157D39C|Bottvikens badplats|Glafsfjorden|108000_Glafsfjorden_(12.65,59.55)
Q106857918||663270-131825|WA39964369|91D1561A-0306-4D2B-96EC-8DBF9170987D|Gravåsöna  badplats|Gunnern-Västra|108000_Gunnern-Östra_(12.6,59.78)
Q106857935||661566-134372|WA13866516|3205ED9B-B296-40AE-B3E4-4C3AADC3B9C9|Takene  badplats|Rinnen|108000_Rinnen_(13.02,59.65)
Q106858112||658476-132962|WA45357334|630C9619-67D3-4003-A872-2CCC8157D39C|Kjörselvikens badplats|Glafsfjorden|108000_Glafsfjorden_(12.65,59.55)
Q106858152||662445-133391|WA75922881|79BCFAA4-B2F4-4606-A3B0-DFEDFF36EA39|Manskogs badplats|Mangen|108000_Mangen_(12.81,59.73)
Q106858193||659983-132325|WA46321604|3010FE32-9C4B-4598-B1CD-ED63C3F51495|Sölje badplats|Stora Lesjön|108000_Stora Lesjön_(12.66,59.48)
Q106709138|SE0241882000002516|649029-145550|WA38279263|74505AFB-C1EF-494E-A7AB-24CC6137F76F|Aspa badplats|Vättern - Duvfjärden|67000_Vättern - Duvfjärden_(14.89,58.79)
Q106709139|SE0241882000002517|652119-145899|WA57947481|695E906F-83E8-4A98-93A8-728F687C5358|badplats Viksjön|Viksjön|67000_Viksjön_(15.1,58.8)
Q106709137|SE0241882000002514|649029-145550|WA11665077|A68BE23F-4BD6-42CB-A771-44FBB5EBA999|Hargebaden|Vättern - Storvättern|67000_Vättern - Motalabukten_(14.53,58.32)
Q106709142|SE0241882000002520|653341-145606|WA80888215|9B158168-33BE-4672-826F-4013A8227452|badplats Multen|Multen|67000_Multen_(15.06,58.91)
Q106709140|SE0241882000002518|649029-145550|WA37140665|81BEE774-13D4-46EF-92AB-802E023C2706|Hagabadet, Alsen|Vättern - Alsen|67000_Vättern - Alsen_(14.92,58.87)
Q106709141|SE0241882000002519|654089-145727|WA31603659|D8696D7C-92C3-458A-9166-CC1B3045EE6C|badplats Estabosjön|Estabosjön|65000_Estabosjön_(15.06,58.99)
Q106709146|SE0241882000002525|653745-145124|WA42809205|DE8F0E76-FFF1-4F76-9264-332F5B720DE4|badplats Östersjön|Östersjön|67000_Östersjön_(14.93,58.95)
Q106709144|SE0241882000002522|653735-144684|WA57299799|FB65A493-6AD6-457F-9D96-ADB5C2620E77|badplats Veden|Veden|67000_Veden_(14.88,58.95)
Q106709145|SE0241882000002524|649029-145550|WA37140665|81BEE774-13D4-46EF-92AB-802E023C2706|Husabergsuddes badplats, Alsen|Vättern - Alsen|67000_Vättern - Alsen_(14.92,58.87)
Q106711622|SE0241882000003844|652591-146298|WA42602734|C94BC780-AAF0-4574-9E1B-B75D34C12723|badplats Skiren|Skiren|67000_Skiren_(15.16,58.86)
Q106712039|SE0241882000004392|649029-145550|WA37140665|81BEE774-13D4-46EF-92AB-802E023C2706|Borgmästarholmens badplats|Vättern - Alsen|67000_Vättern - Alsen_(14.92,58.87)
Q106709111|SE0622084000002479|667817-152867|WA63209280|5243ADD1-8BA0-4104-B98D-8343DFDBFDCB|badplats Halsjön|Stora Halsjön|53000_Stora Halsjön_(16.33,60.22)
Q106709114|SE0622084000002482|668645-153441|WA70095179|7812BA9F-F992-488C-A054-049111A13888|badplats Sandvikabadet|Rossen|53000_Rossen_(16.45,60.31)
Q106709115|SE0622084000002483|667258-153492|WA20806643|2BC85B71-4ACA-4829-B006-F2839CC393BB|badplats Utsundsbadet|Bäsingen|53000_Bäsingen_(16.36,60.15)
Q106709112|SE0622084000002480|666786-151452|WA18548557|0D7B79EC-D2A9-4025-B560-3504E546BFD6|badplats Lillsjön|Lillsjön|53000_Lillsjön_(16.06,60.13)
Q106709113|SE0622084000002481|667416-152024|WA53010115|E733D040-90E0-4A21-9697-0EB0A2AF691C|badplats Nävden|Nävden|53000_Nävden_(16.13,60.2)
Q106709118|SE0622084000002486|667258-153492|WA20806643|2BC85B71-4ACA-4829-B006-F2839CC393BB|badplats Sjövik|Bäsingen|53000_Bäsingen_(16.36,60.15)
Q106709119|SE0622084000002487|667768-153121|WA97971602|2E9925BA-A496-413E-8FDA-124193BE7CCD|badplats Kullhytt-Dammsjön|Kullhytt-Dammsjön|53000_Kullhytt-Dammsjön_(16.37,60.22)
Q106709117|SE0622084000002485|667984-153569|WA34257672|B1063EBB-410C-4B7E-9F21-6961ACA32FDE|Buskasjöns badplats|Buskasjön|53000_Buskasjön_(16.45,60.24)
Q106708410|SE0A21460000001403|654031-129719|WA71235631|8BD27EC5-E58D-4734-862B-423EC211550E|badplats Skåpafors Laxsjön|Laxsjön|108000_Laxsjön_(12.27,58.95)
Q106708411|SE0A21460000001405|655087-129475|WA36513378|FACB61AF-B7FB-4072-885A-BBD9F77116DF|badplats Sågudden Lelång|Lelång|108000_Lelång_(12.06,59.18)
Q106708414|SE0A21460000001408|655087-129475|WA36513378|FACB61AF-B7FB-4072-885A-BBD9F77116DF|badplats Lelång, Kråkviken|Lelång|108000_Lelång_(12.06,59.18)
Q106708415|SE0A21460000001409|655087-129475|WA36513378|FACB61AF-B7FB-4072-885A-BBD9F77116DF|badplats Lelång, Bäckeviken|Lelång|108000_Lelång_(12.06,59.18)
Q106708413|SE0A21460000001407|655218-129201|WA48292875|66F3FEA0-FEE4-4512-A40D-455EA4F34920|badplats Bönkasen Ärtingen, Årbol|Ärtingen|108000_Ärtingen_(12.18,59.02)
Q106708418|SE0A21460000001415|653964-129266|WA89006274|F93BB1BA-50BD-4B55-B40E-CD1349E42657|badplats Ödskölt Iväg|Iväg|108000_Iväg_(12.18,58.9)
Q106708419|SE0A21460000001416|653964-129266|WA89006274|F93BB1BA-50BD-4B55-B40E-CD1349E42657|badplats Munkvillan|Iväg|108000_Iväg_(12.18,58.9)
Q106708417|SE0A21460000001413|652638-129125|WA15264931|D2A64203-7793-46F1-B4EB-62610201E9AA|badplats Marsjön|Marsjön|108000_Marsjön_(12.24,58.81)
Q106708420|SE0A21460000001417|653951-129740|WA32434004|A66A4702-9F99-4295-A5CB-2CF3BD28E402|badplats Långbrohöljen, Kampudden|Långbrohöljen|108000_Långbrohöljen_(12.29,58.93)
Q106708942|SE0722326000002240|697853-143720|WA35274494|3A448319-22A2-4DF0-9F26-C888F497AFAB|badplats Näcksta badplats|Näkten|40000_Näkten_(14.6,62.78)
Q106708943|SE0722326000002241|696633-136939|WA14096575|145693E5-1A7E-4CC8-9948-A765A132B254|badplats Storsjö kapells badplats|Storsjön|42000_Storsjön_(13.07,62.79)
Q106708941|SE0722326000002237|702172-143255|WA54917789|0AE840FA-64D9-4603-A347-0A141F0876A0|Balvikens badplats, Storsjön|Storsjön|40000_Storsjön_(14.14,63.18)
Q106708944|SE0722326000002243|697874-143570|WA89268622|ABFEFD5B-9099-447B-9FF7-627B991BF6A0|Billstadammens badplats, Hackås|Flon|40000_Flon_(14.55,62.91)
Q106711087|SE0722326000003640|699295-141011|WA97938697|1DA52CFE-22C2-44D0-8FCE-7B2E6703BF67|badplats Häggsåssjön|Häggåssjön|40000_Häggåssjön_(14.04,63.03)
Q106712108|SE0722326000004497|694806-141776|WA31986212|43876C80-48AC-46EA-BE35-000D1C8385FA|badplats Skålan|Skålsjön|42000_Skålsjön_(14.17,62.64)
Q106712109|SE0722326000004498|697235-134654|WA83297670|5C028F83-7A8B-49A1-9DD3-255CE010C5F6|badplats Viksjön, Ljungdalen|Viksjön|42000_Viksjön_(12.78,62.83)
Q106710006|SE0812403000003125|709599-165374|WA65516236|D08B87EC-2880-4455-8D9C-712C16ABE3F0|Angsjöns badplats|Angsjön|30000_Angsjön_(18.92,63.95)
Q106711875|SE0812403000004015|709758-167299|WA99121763|D4767EF4-CB45-4636-8CC8-D170B2BF976E|badplats Lillarmsjö badplats|Lill-Armsjön|29000_Lill-Armsjön_(19.31,63.96)
Q106710031|SE0822582000003209|731075-176673|WA16424803|63CE5159-039D-41C6-9342-960008B819BE|Aldersjöns badplats|Aldersjön|9000_Aldersjön_(21.64,65.78)
Q106710034|SE0822582000003214|732219-178308|WA50393955|620C5286-1C34-4A26-A94C-9A58C5C6722D|badplats Gemträsk|Gemträsket|8000_Gemträsket_(22,65.89)
Q106710150|SE0822582000003220|734693-174985|WA36790054|18CBBAFF-D578-42E1-9A7C-CAB0E1070EA2|badplats Sandträsk|Sandträsket|9000_Sandträsket_(21.31,66.14)
Q106710148|SE0822582000003218|735822-173936|WA25316942|0B9473CC-D5B8-4F35-88CF-44EB5602FAAA|badplats Lakaträsk|Lakaträsket|9000_Lakaträsket_(21.12,66.25)
Q106710154|SE0822582000003223|734150-177077|WA69452103|FE9A4D5A-71D2-46A9-AB2A-C4D978691A4C|badplats Sörbyn|Vitträsket|7000_Vitträsket_(21.77,66.06)
Q106710155|SE0822582000003224|732345-177985|WA91351466|D01DDF18-3BA5-46B1-89EA-0FA54AABD78E|badplats Ubbyn|Djuptjärnen|8000_Djuptjärnen_(21.96,65.89)
Q106710158|SE0822582000003226|735003-176448|WA35930539|03D1E10C-7E89-45EC-B039-8327DC2EE32B|badplats Valvträsk|Valvträsket|7000_Valvträsket_(21.65,66.15)
Q106710162|SE0822582000003229|730569-176115|WA61034113|93E18E9A-CDEB-43FD-9554-AF06AE5473F8|badplats Vändträsk|Vändträsket|10000_Vändträsket_(21.47,65.76)
Q106711633|SE0A21443000003853|639870-130407|WA18718612|34BBF8E5-EEED-4397-9849-72B9EB3B1A44|Ballasjöns badplats|Ballasjön|106000_Ballasjön_(12.52,57.67)
Q106711647|SE0A21443000003856|640477-131413|WA54718016|B495DF9A-FF4D-4A58-9B92-7535062E4279|badplats Gesebol, Stockasjön|Stockasjön|106000_Stockasjön_(12.68,57.73)
Q106711644|SE0A21443000003854|640292-129933|WA74225152|A5D3D1D9-726E-4C44-9E26-B0D9B8D72261|badplats V:a Nedsjön, Nedflo|Västra Nedsjön|108000_Västra Nedsjön_(12.46,57.72)
Q106711645|SE0A21443000003855|640458-130232|WA35564155|7A28DE92-8E73-4060-A585-1093A21BE811|badplats Ö:a Nedsjön, Tubbared|Östra Nedsjön|108000_Östra Nedsjön_(12.51,57.73)
Q106711651|SE0A21443000003858|640854-130982|WA89308837|12113B5F-9E5D-4BE7-A1F1-5640C2EFDBA7|badplats Töllsjön|Töllsjön|106000_Töllsjön_(12.61,57.77)
Q106711649|SE0A21443000003857|640086-131710|WA65290953|ED56C4E4-A300-4939-B552-8DB0B54027E6|badplats Vikhult, Viaredssjön|Viaredssjön|106000_Viaredssjön_(12.79,57.7)
Q106711725|SE0A21443000003909|639836-131385|WA97870587|BAC9C660-7D3C-44A7-BE05-460200F1BD26|badplats Vannasjön|Vannasjön|105000_Vannasjön_(12.69,57.67)
Q106677614|SE0632183000002917|682527-153073|WA77865966|B0CED399-B311-4247-9285-97D2AEF28BCB|badplats Orbaden|Orsjön|48000_Orsjön_(16.33,61.6)
Q106709478|SE0632183000002900|679093-152772|WA46847329|09AE4975-5C8C-4C76-9C8C-28273B219A5E|Finnfara badplats|Stor-Flugen|48000_Stor-Flugen_(16.28,61.25)
Q106709486|SE0632183000002903|681440-152330|WA40133008|BB15FF2E-0C3F-4CAE-BC11-E01E44BC9723|Galven badplats|Galvsjön|48000_Galvsjön_(16.19,61.45)
Q106709488|SE0632183000002904|677770-151868|WA57856232|C6E72E7B-FE57-4589-831D-5AC3784CB6C7|Gruvbergets badplats|Nysjön|51000_Nysjön_(16.16,61.11)
Q106709494|SE0632183000002910|679885-153715|WA38803464|2C6D8557-0300-42CF-A092-F48F69543689|Lenninge badplats|Varpen|48000_Varpen_(16.44,61.33)
Q106709498|SE0632183000002914|679391-153415|WA19481701|AC322603-57AE-4844-BBBE-AB53B3A1E6B8|Lövuddens badplats|Nedra Herten|48000_Nedra Herten_(16.43,61.25)
Q106709496|SE0632183000002913|679885-153715|WA38803464|2C6D8557-0300-42CF-A092-F48F69543689|Långnäs badplats|Varpen|48000_Varpen_(16.44,61.33)
Q106709506|SE0632183000002915|679413-155519|WA30214292|2161C9C7-3F11-4125-B4E2-A60ACED824EB|Norrlandsportens badplats|Bergviken|48000_Namnlos_(16.7,61.23)
Q106709511|SE0632183000002918|679413-155519|WA30214292|2161C9C7-3F11-4125-B4E2-A60ACED824EB|Orns badplats|Bergviken|48000_Namnlos_(16.7,61.23)
Q106709508|SE0632183000002916|679413-155519|WA30214292|2161C9C7-3F11-4125-B4E2-A60ACED824EB|Näsets badplats|Bergviken|48000_Namnlos_(16.7,61.23)
Q106709514|SE0632183000002920|682527-153073|WA77865966|B0CED399-B311-4247-9285-97D2AEF28BCB|Simeå badplats|Orsjön|48000_Orsjön_(16.33,61.6)
Q106709515|SE0632183000002921|679664-153216|WA45230665|F46C7FDE-856B-4FC2-9961-B4DAA5C529CA|Skajets badplats|Övra Herten|48000_Övra Herten_(16.39,61.29)
Q106709513|SE0632183000002919|680107-153063|WA93082189|8F464FF8-16CA-40A6-819F-E614E1021DAA|Prästnäsets badplats|Voxsjön|48000_Voxsjön_(16.34,61.32)
Q106709519|SE0632183000002923|678931-153317|WA62958098|5BD71A27-9245-4208-BA46-3E6731E0247C|Skidtjärn Hällbo badplats|Skidtjärnen|48000_Skidtjärnen_(16.42,61.21)
Q106709521|SE0632183000002924|680738-154657|WA50692755|588B8D36-162A-4875-A021-DD0B350E708B|Skidtjärn Rengsjö badplats|Skidtjärnen|47000_Skidtjärnen_(16.66,61.38)
Q106709527|SE0632183000002927|677989-154009|WA53282140|D20B321B-FF90-4191-9213-1542730EB895|Tönsens badplats|Tönsen|49000_Tönsen_(16.55,61.14)
Q106709530|SE0632183000002929|679885-153715|WA38803464|2C6D8557-0300-42CF-A092-F48F69543689|Vevlinge badplats|Varpen|48000_Varpen_(16.44,61.33)
Q106709529|SE0632183000002928|682527-153073|WA77865966|B0CED399-B311-4247-9285-97D2AEF28BCB|Undersviks badplats|Orsjön|48000_Orsjön_(16.33,61.6)
Q106709534|SE0632183000002932|679046-151727|WA63019239|36E7F89F-C137-4E06-9E00-08161A9FBF82|Lilla Öjungens badplats|Lilla Öjungen|48000_Lilla Öjungen_(16.14,61.22)
Q106709532|SE0632183000002930|678788-153934|WA31826791|A987961F-7D3B-4072-955D-718377AC8525|Västansjö, Bofara badplats|Bofarasjön|48000_Bofarasjön_(16.51,61.2)
Q106779162||682527-153073|WA77865966|B0CED399-B311-4247-9285-97D2AEF28BCB|Undersviksbadet|Orsjön|48000_Orsjön_(16.33,61.6)
Q106709055|SE0622081000002410|670563-148814|WA65218711|399FEAB6-C3C0-42ED-BB4F-87436C512930|badplats Uvbergsviken|Runn|53000_Runn_(15.72,60.56)
Q106709058|SE0622081000002413|669018-146329|WA88954844|26301FFA-32E8-4B14-90FF-2D3915920FA2|badplats Flatnanbadet|Hästbergs-Flatnan|53000_Hästbergs-Flatnan_(15.15,60.33)
Q106709059|SE0622081000002415|669953-148392|WA54417255|AAEC0B4D-0CB5-43DA-A835-A28AB8C9694C|badplats Långsjön|Långsjön|53000_Långsjön_(15.51,60.42)
Q106709056|SE0622081000002411|671198-147584|WA60639084|7F9CEC3A-D325-4BCA-8970-9DEF47A31646|badplats Masenbadet|Hemsjön|53000_Hemsjön_(15.36,60.53)
Q10406545|SE0A21490000003594|640757-132960|WA21583787|5AC12990-61EF-4156-AB2B-36C8A5650890|Almenäs badplats|Öresjö|105000_Öresjö_(12.99,57.8)
Q106708690|SE0A21490000001781|641433-131980|WA25964865|DCE146FE-7D2B-437D-B798-C1C7180CCAB3|Östra Valsjöns badplats, Hedared|Östra Valsjön|106000_Östra Valsjön_(12.78,57.82)
Q106708691|SE0A21490000001787|640321-132671|WA37659159|4A820220-9AEC-41FD-9E9B-780BD3EC8EC9|Byttorpssjöns badplats|Byttorpssjön|106000_Byttorpssjön_(12.9,57.72)
Q106708689|SE0A21490000001779|640086-131710|WA65290953|ED56C4E4-A300-4939-B552-8DB0B54027E6|Sandareds badplats, Viaredssjön|Viaredssjön|106000_Viaredssjön_(12.79,57.7)
Q106708694|SE0A21490000001799|641326-134082|WA10113608|D9D5A290-567C-42BB-AAB6-594BB3DDBB18|Marsjöns badplats, Rångedala|Marsjön|105000_Marsjön_(13.13,57.82)
Q106708695|SE0A21490000001800|641259-135060|WA88248320|A3DFAAD5-90B6-47C7-998B-C9B26CA92CB0|Tolkens badplats|Tolken|105000_Tolken_(13.25,57.78)
Q106708692|SE0A21490000001796|642608-132524|WA49434159|D5DF5C93-EC7E-4CA5-BEFE-F45F1835F4CD|Tämta badplats, Säven|Säven|108000_Säven_(12.89,57.87)
Q106708693|SE0A21490000001798|640757-132960|WA21583787|5AC12990-61EF-4156-AB2B-36C8A5650890|Skalle badplats|Öresjö|105000_Öresjö_(12.99,57.8)
Q106708698|SE0A21490000001803|640240-133965|WA70674241|CDB9F735-2D05-4B4B-BEA0-57EE5B22CFA4|Dalsjöns badplats|Stora Dalsjön|105000_Stora Dalsjön_(13.11,57.71)
Q106708699|SE0A21490000001805|639613-133534|WA62504248|FAFD7E14-9CA4-4484-8342-B33810EBE6A4|Skansasjöns badplats|Skansasjön|105000_Skansasjön_(13.05,57.66)
Q106708696|SE0A21490000001801|640757-132960|WA21583787|5AC12990-61EF-4156-AB2B-36C8A5650890|Asklanda badplats, Öresjö|Öresjö|105000_Öresjö_(12.99,57.8)
Q106708703|SE0A21490000001810|638694-131285|WA96050754|0F6A6721-A567-4C39-B739-B99D52E3DF04|Bua badplats, Stora Hålsjön|Stora Hålsjön|105000_Stora Hålsjön_(12.65,57.57)
Q106708700|SE0A21490000001806|639940-134574|WA97106083|DCF41064-107A-4E98-A6D0-5E5280C6BA53|Rammsjöns badplats, Dannike|Rammsjön|103000_Rammsjön_(13.22,57.69)
Q106708701|SE0A21490000001807|639988-132949|WA79383332|CF05E56E-E691-458A-B447-074428FF729F|Transåssjöns badplats, Borås|Stora Transåssjön|105000_Stora Transåssjön_(12.95,57.69)
Q106711047|SE0A21490000003595|640757-132960|WA21583787|5AC12990-61EF-4156-AB2B-36C8A5650890|Frufällans badplats, Öresjö|Öresjö|105000_Öresjö_(12.99,57.8)
Q106711045|SE0A21490000003593|640086-131710|WA65290953|ED56C4E4-A300-4939-B552-8DB0B54027E6|Sjömarkens badplats|Viaredssjön|106000_Viaredssjön_(12.79,57.7)
Q106711050|SE0A21490000003597|640757-132960|WA21583787|5AC12990-61EF-4156-AB2B-36C8A5650890|Sparsörs badplats, Öresjö|Öresjö|105000_Öresjö_(12.99,57.8)
Q106711049|SE0A21490000003596|640757-132960|WA21583787|5AC12990-61EF-4156-AB2B-36C8A5650890|Sjöbo badplats, Öresjö|Öresjö|105000_Öresjö_(12.99,57.8)
Q106712006|SE0A21490000004361|639330-132199|WA96645912|BD9C56EC-FF0B-49B1-A440-7B01ECAEAFC9|Storsjöns badplats, Viskafos|Storsjön|105000_Storsjön_(12.84,57.64)
Q106712279|SE0A21490000005495|641508-133220|WA21844074|6415A110-F226-494D-A642-83E9170DD57E|Solvikens badplats, Ärtingen|Ärtingen|105000_Ärtingen_(12.96,57.83)
Q106712280|SE0A21490000005496|639134-132882|WA67378373|2B2B69E9-3DFC-4A27-9C3B-165D6E75B376|Halla badplats, Frisjön|Frisjön|105000_Frisjön_(12.95,57.57)
Q106712307|SE0A21490000005799|640086-131710|WA65290953|ED56C4E4-A300-4939-B552-8DB0B54027E6|Sandared Scoutstranden|Viaredssjön|106000_Viaredssjön_(12.79,57.7)
Q106712191|SE0A21490000004855|640086-131710|WA65290953|ED56C4E4-A300-4939-B552-8DB0B54027E6|Rydets badplats Sandared|Viaredssjön|106000_Viaredssjön_(12.79,57.7)
Q10671432|SE0110127000001375|658080-162871|WA63804254|7CAB11CB-BE83-465D-85A6-DF8C64AF2C00|Slagstabadet|Mälaren-Rödstensfjärd|61000_Mälaren-Rödstensfjärden_(17.79,59.27)
Q10678411|SE0110127000001387|656939-161809|WA73666480|1CD8D549-6A6A-4BE3-8D53-7E27B4B9E7DE|Stendalsbadet|Tullingesjön|61000_Tullingesjön_(17.87,59.22)
Q18287332|SE0110127000001394|656294-161360|WA40294749|142226E9-A923-4791-AC42-15614E78E1BC|Brosjöbadet|Brosjön|62063_Brosjön_(17.79,59.17)
Q106687655||656040-161753|WA15574873|18833216-9B47-4B79-90B6-1628CEB3A03C|Lida hundbadstrand|Getaren|62063_Getaren_(17.88,59.16)
Q106814682||658080-162871|WA55862375|2CF6E18A-027F-4BE1-A361-31047FA724CF|Ängjö Hundbad|Mälaren-Skarven|61000_Mälaren-Skarven_(17.71,59.61)
Q106670616|SE0110127000001391|656040-161753|WA15574873|18833216-9B47-4B79-90B6-1628CEB3A03C|Lidabadet|Getaren|62063_Getaren_(17.88,59.16)
Q106708294|SE0230560000001271|644727-145497|WA91421945|516CEF77-11CC-4427-9CEF-C4B9373A08FC|badplats Sommen, Malexander|Sommen-Östra|67000_Sommen-Östra_(15.24,58.01)
Q106708295|SE0230560000001272|645375-145244|WA72618718|210D4F60-EABC-4521-B6BC-DE3CC70C9131|badplats Sjögarpesjön|Sjögarpesjön|67000_Sjögarpesjön_(14.99,58.2)
Q106708293|SE0230560000001270|644727-145497|WA68009474|165BB07E-C729-4A47-AAF8-7B57A9D4DD77|badplats Sommen, Blåvik|Sommen-Västra|67000_Sommen-Västra_(15.07,58.02)
Q106707090|SE0441272000000296|621669-141629|WA17665542|D9AAC97E-4EA0-4527-9025-4B745D205431|badplats Ivösjön, Klackabadet|Ivösjön|87000_Ivösjön_(14.39,56.07)
Q106707091|SE0441272000000297|621669-141629|WA17665542|D9AAC97E-4EA0-4527-9025-4B745D205431|badplats Ivösjön, Korsholmen|Ivösjön|87000_Ivösjön_(14.39,56.07)
Q106707092|SE0441272000000298|621669-141629|WA17665542|D9AAC97E-4EA0-4527-9025-4B745D205431|badplats Ivösjön, Orudden|Ivösjön|87000_Ivösjön_(14.39,56.07)
Q106707093|SE0441272000000299|622084-141784|WA97359144|F5896970-98D9-441D-BF28-C6CF4A2EF7F2|badplats Levrasjön, Råbybadet|Levrasjön|87000_Levrasjön_(14.49,56.11)
Q106707096|SE0441272000000301|621669-141629|WA17665542|D9AAC97E-4EA0-4527-9025-4B745D205431|badplats Ivösjön, Strandängen|Ivösjön|87000_Ivösjön_(14.39,56.07)
Q106687594|SE0A21438000000765|653868-127677|WA52282657|61F106AF-0BA1-4139-B915-915D027793AA|Lilla Le:s badplats|Lilla Le|108000_Lilla Le_(11.93,58.91)
Q106707851|SE0A21438000000761|654450-128176|WA77950237|3A434F50-F916-49B9-BB1C-106B7E8FE673|badplats Långelidtjärns badplats|Långelidtjärnet|108000_Långelidtjärnet_(12.01,58.97)
Q106707854|SE0A21438000000764|653837-126678|WA25145046|62B9D0A6-656D-4AA2-B8B0-8D4E80A6A733|badplats Skottesjöns badplats|Skottesjön|110000_Skottesjön_(11.75,58.9)
Q106707855|SE0A21438000000767|658397-127781|WA93171111|76509CFA-D4DF-4805-8352-F1A2559AEEA3|badplats Strands badplats|Stora Le/Foxen-Stora Le|108000_Stora Le/Foxen-Stora Le_(11.87,59.11)
Q106707853|SE0A21438000000762|653920-127499|WA44171612|BDC26B3A-A6B8-4BE8-B4E3-601A490AB398|badplats Stora Sågtjärns badplats|Stora Sågtjärn|110000_Stora Sågtjärn_(11.9,58.92)
Q106687192|SE0110162000001091|659285-162419|WA62793906|3F88E57A-69A4-483A-AF16-1AC21600DD03|Rösjö badplats|Rösjön|61000_Rösjön_(18,59.44)
Q106708950|SE0241862000002256|657087-142355|WA83141000|064FAF40-C64D-45E3-8A8B-1EF53E7000AE|badplats Möllebadet|Möckeln|108000_Möckeln_(14.55,59.31)
Q106708951|SE0241862000002259|655695-142624|WA18665614|755FDA36-7BDB-4234-B418-55E1E308624A|badplats Svartåbadet|Stor-Björken|61000_Stor-Björken_(14.47,59.18)
