,wikidata,country,bathwateridentifier,status,eionet
543,Q106707518,se,SE0441293000000428,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0441293000000428
544,Q106707521,se,SE0441257000000430,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0441257000000430
545,Q106707523,se,SE0441257000000432,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0441257000000432
546,Q106707524,se,SE0441257000000433,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0441257000000433
547,Q106707525,se,SE0441257000000434,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0441257000000434
548,Q106707520,se,SE0441293000000429,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0441293000000429
549,Q106707526,se,SE0441287000000439,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0441287000000439
550,Q106707522,se,SE0441257000000431,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0441257000000431
551,Q106707527,se,SE0441287000000440,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0441287000000440
552,Q106707528,se,SE0441287000000442,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0441287000000442
553,Q106707531,se,SE0A11384000000447,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A11384000000447
554,Q106707532,se,SE0A11384000000448,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A11384000000448
555,Q106707533,se,SE0A11384000000449,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A11384000000449
556,Q106707535,se,SE0A11384000000450,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A11384000000450
557,Q32240630,se,SE0441287000000443,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0441287000000443
558,Q106707530,se,SE0441287000000444,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0441287000000444
559,Q106707537,se,SE0A11384000000454,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A11384000000454
560,Q106707538,se,SE0A11384000000457,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A11384000000457
561,Q106707539,se,SE0A11384000000458,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A11384000000458
562,Q106707540,se,SE0A11384000000459,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A11384000000459
563,Q106707536,se,SE0A11384000000453,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A11384000000453
564,Q106707599,se,SE0A11384000000461,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A11384000000461
565,Q106707600,se,SE0A11384000000462,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A11384000000462
566,Q106707601,se,SE0A11384000000463,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A11384000000463
567,Q106707602,se,SE0930885000000470,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0930885000000470
568,Q106707603,se,SE0930885000000471,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0930885000000471
569,Q106707605,se,SE0930885000000474,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0930885000000474
570,Q106707606,se,SE0930885000000475,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0930885000000475
571,Q106707607,se,SE0930885000000478,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0930885000000478
572,Q106707609,se,SE0930885000000479,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0930885000000479
573,Q106707610,se,SE0441284000000484,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0441284000000484
574,Q106707613,se,SE0441284000000489,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0441284000000489
575,Q106707614,se,SE0441284000000491,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0441284000000491
576,Q106707615,se,SE0441284000000492,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0441284000000492
577,Q106707616,se,SE0441284000000493,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0441284000000493
578,Q106707617,se,SE0441284000000494,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0441284000000494
579,Q106707618,se,SE0441284000000500,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0441284000000500
580,Q106707611,se,SE0441284000000485,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0441284000000485
581,Q106707612,se,SE0441284000000487,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0441284000000487
582,Q106707620,se,SE0A21480000000505,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21480000000505
583,Q106707621,se,SE0A21480000000506,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21480000000506
584,Q106707623,se,SE0A21480000000508,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21480000000508
585,Q106707624,se,SE0A21480000000510,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21480000000510
586,Q106707625,se,SE0A21480000000511,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21480000000511
587,Q106614954,se,SE0A21480000000516,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21480000000516
588,Q106707619,se,SE0441284000000501,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0441284000000501
589,Q106707627,se,SE0A21480000000517,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21480000000517
590,Q106707628,se,SE0A21480000000518,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21480000000518
591,Q106707622,se,SE0A21480000000507,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21480000000507
592,Q106707632,se,SE0A21480000000521,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21480000000521
593,Q106707631,se,SE0A21480000000520,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21480000000520
594,Q106707633,se,SE0A21480000000524,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21480000000524
595,Q106707634,se,SE0A21480000000526,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21480000000526
596,Q106707636,se,SE0A21480000000531,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21480000000531
597,Q106707637,se,SE0A21480000000532,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21480000000532
598,Q106707629,se,SE0A21480000000519,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21480000000519
599,Q106707640,se,SE0A21480000000534,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21480000000534
600,Q25288323,hr,HR-BWC-COAST-HR4-2008,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.HR-BWC-COAST-HR4-2008
601,Q1866261,hr,HR-BWC-COAST-HR4-2007,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.HR-BWC-COAST-HR4-2007
602,Q25288662,hr,HR-BWC-COAST-HR4-2153,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.HR-BWC-COAST-HR4-2153
603,Q107074344,it,IT001001013002,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.IT001001013002
604,Q107074345,it,IT001001013003,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.IT001001013003
605,Q107074347,it,IT001001013004,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.IT001001013004
606,Q107074348,it,IT001001050004,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.IT001001050004
607,Q107074349,it,IT001001050005,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.IT001001050005
608,Q107074350,it,IT001001050006,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.IT001001050006
609,Q107074351,it,IT001001077001,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.IT001001077001
610,Q107074352,it,IT001001077002,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.IT001001077002
611,Q107074353,it,IT001001125001,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.IT001001125001
612,Q107074354,it,IT001001125003,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.IT001001125003
613,Q107074679,mt,MT0110116500000A01,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.MT0110116500000A01
614,Q107074680,mt,MT0110116500000A02,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.MT0110116500000A02
615,Q107074681,mt,MT0120124600000B02,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.MT0120124600000B02
616,Q107074682,mt,MT0120125200000B03,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.MT0120125200000B03
617,Q107074683,mt,MT0120125200000B04,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.MT0120125200000B04
618,Q107074684,mt,MT0120125200000B05,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.MT0120125200000B05
619,Q107075274,lv,LV00317000001,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.LV00317000001
620,Q107075275,lv,LV00317000002,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.LV00317000002
621,Q107075276,lv,LV00364141301,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.LV00364141301
622,Q107075277,lv,LV00364840001,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.LV00364840001
623,Q107075278,lv,LV00384010001,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.LV00384010001
624,Q107075280,lv,LV00384060001,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.LV00384060001
625,Q107075281,lv,LV00388620001,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.LV00388620001
626,Q107075282,lv,LV00388780001,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.LV00388780001
627,Q107075283,lv,LV00388820001,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.LV00388820001
628,Q107076119,lu,LU600001007000000001,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.LU600001007000000001
629,Q107076120,lu,LU600001007000000002,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.LU600001007000000002
630,Q107076121,lu,LU600005001000000019,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.LU600005001000000019
631,Q107076122,lu,LU600005008000000014,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.LU600005008000000014
632,Q107076123,lu,LU600005008000000016,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.LU600005008000000016
633,Q107076124,lu,LU600008006000000007,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.LU600008006000000007
634,Q107076125,lu,LU600008006000000008,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.LU600008006000000008
635,Q107076126,lu,LU600008006000000009,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.LU600008006000000009
636,Q107076738,lt,LT0011510050050,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.LT0011510050050
637,Q107076739,lt,LT001157010030314,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.LT001157010030314
638,Q107076740,lt,LT001330110030550,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.LT001330110030550
639,Q107076741,lt,LT001330110030551,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.LT001330110030551
640,Q107076742,lt,LT001331711040135,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.LT001331711040135
641,Q107076743,lt,LT001380111030138,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.LT001380111030138
642,Q107076744,lt,LT001380111050112,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.LT001380111050112
643,Q107076745,lt,LT001591310030250,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.LT001591310030250
644,Q107076746,lt,LT001594015030090,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.LT001594015030090
645,Q107076748,lt,LT001596910030001,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.LT001596910030001
646,Q107076749,lt,LT001596910040582,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.LT001596910040582
647,Q107076750,lt,LT001596915040123,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.LT001596915040123
648,Q107076751,lt,LT0021910010002,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.LT0021910010002
649,Q107076752,lt,LT0021910050001,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.LT0021910050001
650,Q107076753,lt,LT00219100500010,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.LT00219100500010
651,Q107077685,ie,IEEABWC020_0000_0100,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.IEEABWC020_0000_0100
652,Q107077688,ie,IEEABWC020_0000_0350,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.IEEABWC020_0000_0350
653,Q107077687,ie,IEEABWC020_0000_0300,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.IEEABWC020_0000_0300
654,Q107077689,ie,IEEABWC020_0000_0400,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.IEEABWC020_0000_0400
655,Q107077686,ie,IEEABWC020_0000_0200,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.IEEABWC020_0000_0200
656,Q107077690,ie,IEEABWC020_0000_0500,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.IEEABWC020_0000_0500
657,Q107077694,ie,IEEABWC070_0000_0100,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.IEEABWC070_0000_0100
658,Q107077691,ie,IEEABWC020_0000_0600,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.IEEABWC020_0000_0600
659,Q107077692,ie,IEEABWC020_0000_0700,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.IEEABWC020_0000_0700
660,Q107077696,ie,IEEABWC070_0000_0500,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.IEEABWC070_0000_0500
661,Q107077695,ie,IEEABWC070_0000_0200,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.IEEABWC070_0000_0200
662,Q107077699,ie,IEEABWC090_0000_0100,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.IEEABWC090_0000_0100
663,Q107077701,ie,IEEABWC090_0000_0300,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.IEEABWC090_0000_0300
664,Q107077703,ie,IEEABWC100_0000_0100,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.IEEABWC100_0000_0100
665,Q107077704,ie,IEEABWC100_0000_0200,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.IEEABWC100_0000_0200
666,Q107077700,ie,IEEABWC090_0000_0200,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.IEEABWC090_0000_0200
667,Q107077702,ie,IEEABWC090_0000_0400,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.IEEABWC090_0000_0400
668,Q107085177,hu,HUBW_00101,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.HUBW_00101
669,Q107085178,hu,HUBW_00201,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.HUBW_00201
670,Q107085179,hu,HUBW_00202,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.HUBW_00202
671,Q107085180,hu,HUBW_00203,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.HUBW_00203
672,Q107085181,hu,HUBW_00301,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.HUBW_00301
673,Q107085182,hu,HUBW_00304,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.HUBW_00304
674,Q107085183,hu,HUBW_00306,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.HUBW_00306
675,Q107085184,hu,HUBW_00307,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.HUBW_00307
676,Q107085185,hu,HUBW_00309,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.HUBW_00309
677,Q107085186,hu,HUBW_00312,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.HUBW_00312
678,Q107085189,hu,HUBW_00401,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.HUBW_00401
679,Q107085187,hu,HUBW_00313,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.HUBW_00313
680,Q107085190,hu,HUBW_00406,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.HUBW_00406
681,Q107085192,hu,HUBW_00501,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.HUBW_00501
682,Q107085193,hu,HUBW_00503,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.HUBW_00503
683,Q107085191,hu,HUBW_00407,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.HUBW_00407
684,Q107085194,hu,HUBW_00504,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.HUBW_00504
685,Q107092037,hr,HRBWC-COAST-HR3-6005,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.HRBWC-COAST-HR3-6005
